종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
417840,저스템,KOSDAQ,반도체,"15,940",-420,-2.57,"114,425,688,500"
110020,전진바이오팜,KOSDAQ,화학,"8,300",50,0.61,"66,791,602,300"
208140,정다운,KOSDAQ,음식료·담배,"2,865",-5,-0.17,"93,640,364,790"
040420,정상제이엘에스,KOSDAQ,기타서비스,"6,930",0,0.00,"108,645,435,360"
045510,정원엔시스,KOSDAQ,컴퓨터서비스,"1,277",10,0.79,"41,131,265,884"
217190,제너셈,KOSDAQ,반도체,"14,360",-160,-1.10,"125,925,338,640"
095700,제넥신,KOSDAQ,기타서비스,"9,110",-60,-0.65,"378,161,511,340"
072520,제넨바이오,KOSDAQ,유통,389,0,0.00,"28,849,482,466"
122310,제노레이,KOSDAQ,의료·정밀기기,"6,710",-20,-0.30,"97,656,293,240"
361390,제노코,KOSDAQ,통신장비,"16,600",410,2.53,"124,513,097,400"
187420,제노포커스,KOSDAQ,제약,"4,280",80,1.90,"97,406,080,400"
225220,제놀루션,KOSDAQ,제약,"3,850",-5,-0.13,"73,881,580,850"
123330,제닉,KOSDAQ,화학,"3,675",-45,-1.21,"25,725,000,000"
159580,제로투세븐,KOSDAQ,유통,"6,290",50,0.80,"126,005,280,440"
147830,제룡산업,KOSDAQ,금속,"3,690",55,1.51,"73,800,000,000"
033100,제룡전기,KOSDAQ,IT부품,"33,100",-350,-1.05,"531,665,737,900"
079370,제우스,KOSDAQ,기계·장비,"19,550",-700,-3.46,"606,382,154,500"
054950,제이브이엠,KOSDAQ,기계·장비,"25,400",-600,-2.31,"307,083,256,800"
023440,제이스코홀딩스,KOSDAQ,금속,"1,300",74,6.04,"70,621,540,600"
090470,제이스텍,KOSDAQ,반도체,"9,520",120,1.28,"166,377,174,880"
287410,제이시스메디칼,KOSDAQ,의료·정밀기기,"7,490",30,0.40,"572,755,843,450"
137950,제이씨케미칼,KOSDAQ,화학,"6,630",-20,-0.30,"147,635,606,820"
033320,제이씨현시스템,KOSDAQ,유통,"4,410",15,0.34,"84,294,645,120"
417500,제이아이테크,KOSDAQ,반도체,"4,995",-15,-0.30,"163,759,796,280"
204270,제이앤티씨,KOSDAQ,일반전기전자,"11,640",-730,-5.90,"673,356,144,240"
026040,제이에스티나,KOSDAQ,기타제조,"2,000",4,0.20,"33,007,580,000"
452160,제이엔비,KOSDAQ,기계·장비,"11,770",-450,-3.68,"108,454,323,670"
126880,제이엔케이히터,KOSDAQ,기계·장비,"4,385",15,0.34,"101,753,499,655"
322510,제이엘케이,KOSDAQ,소프트웨어,"12,950",-190,-1.45,"209,734,470,400"
033050,제이엠아이,KOSDAQ,출판·매체복제,"1,027",2,0.20,"33,458,984,234"
094970,제이엠티,KOSDAQ,IT부품,"6,520",-120,-1.81,"109,198,524,800"
418550,제이오,KOSDAQ,기타서비스,"26,900",-400,-1.47,"849,119,293,700"
089790,제이티,KOSDAQ,반도체,"9,980",-190,-1.87,"102,948,819,740"
052670,제일바이오,KOSDAQ,제약,"2,080",0,0.00,"60,588,453,120"
199820,제일전기공업,KOSDAQ,일반전기전자,"10,100",80,0.80,"112,211,000,000"
038010,제일테크노스,KOSDAQ,금속,"7,600",30,0.40,"68,400,000,000"
276730,제주맥주,KOSDAQ,음식료·담배,"1,494",200,15.46,"87,330,411,954"
080220,제주반도체,KOSDAQ,반도체,"25,250",-300,-1.17,"869,681,533,250"
216080,제테마,KOSDAQ,제약,"14,290",60,0.42,"255,201,666,110"
229000,젠큐릭스,KOSDAQ,제약,"3,765",-30,-0.79,"54,288,483,780"
082270,젬백스,KOSDAQ,기계·장비,"12,040",60,0.50,"481,529,854,960"
064800,젬백스링크,KOSDAQ,유통,"2,665",-110,-3.96,"262,155,077,275"
044060,조광ILI,KOSDAQ,기계·장비,732,0,0.00,"70,075,958,688"
034940,조아제약,KOSDAQ,제약,"1,873",49,2.69,"58,025,215,971"
067000,조이시티,KOSDAQ,디지털컨텐츠,"2,735",-45,-1.62,"191,074,465,355"
033340,좋은사람들,KOSDAQ,섬유·의류,"2,110",0,0.00,"204,565,677,380"
036930,주성엔지니어링,KOSDAQ,반도체,"35,400",-500,-1.39,"1,708,022,104,800"
239340,줌인터넷,KOSDAQ,인터넷,"2,915",-55,-1.85,"78,645,633,110"
072020,중앙백신,KOSDAQ,제약,"10,650",90,0.85,"102,865,016,550"
000440,중앙에너비스,KOSDAQ,유통,"17,460",-130,-0.74,"108,725,689,800"
051980,중앙첨단소재,KOSDAQ,화학,"4,600",380,9.00,"361,108,910,200"
228760,지노믹트리,KOSDAQ,기타서비스,"22,350",-450,-1.97,"536,675,664,900"
314130,지놈앤컴퍼니,KOSDAQ,제약,"9,710",10,0.10,"145,399,074,180"
389030,지니너스,KOSDAQ,기타서비스,"1,996",42,2.15,"66,424,574,620"
043610,지니뮤직,KOSDAQ,디지털컨텐츠,"3,130",-5,-0.16,"181,901,320,940"
263860,지니언스,KOSDAQ,소프트웨어,"12,680",-190,-1.48,"119,757,528,000"
303030,지니틱스,KOSDAQ,반도체,"2,040",-5,-0.24,"72,921,162,720"
036180,지더블유바이텍,KOSDAQ,유통,651,46,7.60,"59,543,405,775"
208350,지란지교시큐리티,KOSDAQ,출판·매체복제,"3,805",0,0.00,"33,630,678,945"
144510,지씨셀,KOSDAQ,기타서비스,"44,850",300,0.67,"708,645,428,400"
358570,지아이이노베이션,KOSDAQ,기타서비스,"13,020",370,2.92,"574,710,598,980"
382480,지아이텍,KOSDAQ,기계·장비,"3,225",15,0.47,"126,926,776,500"
382800,지앤비에스 에코,KOSDAQ,기계·장비,"5,430",-200,-3.55,"163,464,785,160"
051160,지어소프트,KOSDAQ,소프트웨어,"8,200",240,3.02,"126,890,326,000"
053050,지에스이,KOSDAQ,전기·가스·수도,"3,240",-45,-1.37,"97,159,814,280"
119850,지엔씨에너지,KOSDAQ,일반전기전자,"4,980",95,1.94,"81,915,566,820"
065060,지엔코,KOSDAQ,섬유·의류,442,-5,-1.12,"47,739,555,448"
204840,지엘팜텍,KOSDAQ,기타서비스,"1,366",-21,-1.51,"85,901,703,646"
270520,지오릿에너지,KOSDAQ,기타서비스,"3,030",0,0.00,"395,789,771,610"
311320,지오엘리먼트,KOSDAQ,일반전기전자,"13,040",-260,-1.95,"164,493,862,400"
388050,지투파워,KOSDAQ,일반전기전자,"9,380",-100,-1.05,"175,494,519,060"
219750,지티지웰니스,KOSDAQ,의료·정밀기기,"2,850",0,0.00,"24,704,412,750"
018120,진로발효,KOSDAQ,음식료·담배,"15,150",50,0.33,"100,309,968,000"
109820,진매트릭스,KOSDAQ,기타서비스,"3,065",100,3.37,"62,506,506,600"
086060,진바이오텍,KOSDAQ,유통,"4,140",-30,-0.72,"35,647,830,180"
036890,진성티이씨,KOSDAQ,기계·장비,"9,820",0,0.00,"220,775,871,760"
363250,진시스템,KOSDAQ,의료·정밀기기,"7,530",-150,-1.95,"52,596,206,640"
007370,진양제약,KOSDAQ,제약,"5,870",-30,-0.51,"70,539,067,990"
285800,진영,KOSDAQ,화학,"3,830",5,0.13,"66,937,944,100"
085660,차바이오텍,KOSDAQ,제약,"18,980",-140,-0.73,"1,068,848,128,140"
261780,차백신연구소,KOSDAQ,기타서비스,"5,050",115,2.33,"134,996,998,950"
094850,참좋은여행,KOSDAQ,기타서비스,"7,130",120,1.71,"99,820,000,000"
004650,창해에탄올,KOSDAQ,음식료·담배,"9,160",-30,-0.33,"84,188,506,600"
278280,천보,KOSDAQ,화학,"90,400",200,0.22,"904,000,000,000"
362320,청담글로벌,KOSDAQ,유통,"7,850",10,0.13,"161,327,626,500"
066360,체리부로,KOSDAQ,음식료·담배,"1,160",-3,-0.26,"55,624,337,400"
047820,초록뱀미디어,KOSDAQ,오락·문화,"5,400",0,0.00,"132,051,222,000"
094360,칩스앤미디어,KOSDAQ,반도체,"27,000",-700,-2.53,"562,224,348,000"
016790,카나리아바이오,KOSDAQ,음식료·담배,994,0,0.00,"187,340,898,626"
016920,카스,KOSDAQ,유통,"1,510",7,0.47,"40,005,242,380"
284620,카이노스메드,KOSDAQ,기타서비스,"3,720",-60,-1.59,"103,871,313,120"
293490,카카오게임즈,KOSDAQ,디지털컨텐츠,"23,200",100,0.43,"1,915,998,703,200"
042000,카페24,KOSDAQ,인터넷,"17,490",-530,-2.94,"424,185,914,460"
317530,캐리소프트,KOSDAQ,오락·문화,"4,695",30,0.64,"32,729,765,220"
071850,캐스텍코리아,KOSDAQ,운송장비·부품,"2,420",-65,-2.62,"40,097,434,960"
050110,캠시스,KOSDAQ,IT부품,"1,497",48,3.31,"110,514,704,646"
452300,캡스톤파트너스,KOSDAQ,금융,"4,515",-95,-2.06,"63,484,308,825"
119860,커넥트웨이브,KOSDAQ,인터넷,"14,450",-100,-0.69,"675,496,794,350"
223310,커머스마이너,KOSDAQ,유통,"1,537",16,1.05,"24,177,580,227"
451760,컨텍,KOSDAQ,통신서비스,"16,540","1,040",6.71,"241,307,286,640"
900310,컬러레이,KOSDAQ,금융,759,-2,-0.26,"48,607,631,325"
078340,컴투스,KOSDAQ,디지털컨텐츠,"41,600",200,0.48,"529,890,608,000"
063080,컴투스홀딩스,KOSDAQ,디지털컨텐츠,"37,350",-450,-1.19,"246,330,421,200"
307930,컴퍼니케이,KOSDAQ,금융,"7,540",-120,-1.57,"117,699,400,000"
079190,케스피온,KOSDAQ,통신장비,795,6,0.76,"30,492,633,630"
263700,케어랩스,KOSDAQ,기타서비스,"4,850",-50,-1.02,"94,158,870,000"
214370,케어젠,KOSDAQ,제약,"22,700",100,0.44,"1,219,330,500,000"
221980,케이디켐,KOSDAQ,화학,"12,090",40,0.33,"48,780,732,000"
038530,케이바이오,KOSDAQ,유통,292,-28,-8.75,"33,788,589,324"
424140,케이비제21호스팩,KOSDAQ,금융,"2,080",5,0.24,"16,036,800,000"
436530,케이비제22호스팩,KOSDAQ,금융,"3,975",30,0.76,"20,749,500,000"
192250,케이사인,KOSDAQ,소프트웨어,"1,249",-6,-0.48,"88,268,399,993"
115500,케이씨에스,KOSDAQ,컴퓨터서비스,"7,540",-10,-0.13,"90,480,000,000"
089150,케이씨티,KOSDAQ,컴퓨터서비스,"2,975",35,1.19,"51,021,250,000"
025880,케이씨피드,KOSDAQ,음식료·담배,"2,475",0,0.00,"41,371,748,550"
093320,케이아이엔엑스,KOSDAQ,인터넷,"101,100",700,0.70,"493,368,000,000"
093640,케이알엠,KOSDAQ,반도체,"8,200",280,3.54,"239,549,732,400"
073010,케이에스피,KOSDAQ,기계·장비,"3,745",-5,-0.13,"150,516,231,250"
105330,케이엔더블유,KOSDAQ,운송장비·부품,"8,460",10,0.12,"135,867,836,880"
053080,케이엔솔,KOSDAQ,기계·장비,"19,730",350,1.81,"256,486,192,110"
199430,케이엔알시스템,KOSDAQ,의료·정밀기기,"24,600",-600,-2.38,"267,345,739,800"
432470,케이엔에스,KOSDAQ,기계·장비,"37,050",500,1.37,"159,306,774,900"
272110,케이엔제이,KOSDAQ,반도체,"18,850",320,1.73,"150,336,195,750"
039420,케이엘넷,KOSDAQ,통신서비스,"2,675",15,0.56,"64,613,902,750"
083550,케이엠,KOSDAQ,섬유·의류,"4,560",-100,-2.15,"53,683,461,840"
032500,케이엠더블유,KOSDAQ,통신장비,"15,730",470,3.08,"626,382,489,590"
225430,케이엠제약,KOSDAQ,화학,912,-3,-0.33,"25,432,989,600"
102370,케이옥션,KOSDAQ,유통,"5,120",-100,-1.92,"139,131,571,200"
068100,케이웨더,KOSDAQ,디지털컨텐츠,"8,370",-900,-9.71,"83,194,569,180"
036030,케이티알파,KOSDAQ,유통,"5,560",-10,-0.18,"272,547,213,480"
064820,케이프,KOSDAQ,운송장비·부품,"4,540",-35,-0.77,"140,293,845,120"
256940,케이피에스,KOSDAQ,반도체,"7,460",360,5.07,"139,864,988,680"
024880,케이피에프,KOSDAQ,금속,"4,630",10,0.22,"95,761,354,740"
042040,케이피엠테크,KOSDAQ,화학,429,14,3.37,"74,843,733,393"
054410,케이피티유,KOSDAQ,금속,"4,770",-40,-0.83,"27,315,137,880"
258610,케일럼,KOSDAQ,금속,"3,045",-205,-6.31,"81,566,819,985"
274090,켄코아에어로스페이스,KOSDAQ,운송장비·부품,"11,640",420,3.74,"150,309,950,640"
089010,켐트로닉스,KOSDAQ,화학,"23,600",50,0.21,"357,957,248,000"
220260,켐트로스,KOSDAQ,화학,"7,880",-320,-3.90,"209,279,459,160"
052400,코나아이,KOSDAQ,소프트웨어,"17,100",20,0.12,"254,789,982,900"
402030,코난테크놀로지,KOSDAQ,소프트웨어,"29,300",-400,-1.35,"334,655,458,400"
391710,코닉오토메이션,KOSDAQ,소프트웨어,"3,170",-45,-1.40,"131,565,213,740"
046070,코다코,KOSDAQ,운송장비·부품,257,0,0.00,"10,996,016,392"
047770,코데즈컴바인,KOSDAQ,섬유·의류,"1,694",35,2.11,"64,105,367,788"
080530,코디,KOSDAQ,화학,"2,700",190,7.57,"86,406,415,200"
104540,코렌텍,KOSDAQ,의료·정밀기기,"11,050",40,0.36,"140,968,938,500"
027050,코리아나,KOSDAQ,화학,"2,670",30,1.14,"106,800,000,000"
190650,코리아에셋투자증권,KOSDAQ,금융,"5,380",-10,-0.19,"34,367,440,000"
123410,코리아에프티,KOSDAQ,운송장비·부품,"5,790",90,1.58,"161,199,760,560"
036690,코맥스,KOSDAQ,통신장비,"2,885",0,0.00,"45,885,746,130"
049430,코메론,KOSDAQ,의료·정밀기기,"9,020",50,0.56,"81,612,960,000"
183300,코미코,KOSDAQ,반도체,"70,200","-2,800",-3.84,"734,340,016,800"
041960,코미팜,KOSDAQ,제약,"4,255",80,1.92,"300,421,994,320"
089890,코세스,KOSDAQ,반도체,"17,380",80,0.46,"288,246,639,560"
009730,코센,KOSDAQ,금속,"3,130",-145,-4.43,"95,642,702,620"
360350,코셈,KOSDAQ,의료·정밀기기,"23,350",-150,-0.64,"132,206,999,500"
082660,코스나인,KOSDAQ,화학,298,-78,-20.74,"25,813,018,962"
222040,코스맥스엔비티,KOSDAQ,음식료·담배,"4,540",-60,-1.30,"93,651,120,000"
241710,코스메카코리아,KOSDAQ,화학,"34,100","1,100",3.33,"364,188,000,000"
355150,코스텍시스,KOSDAQ,반도체,"8,700",20,0.23,"67,048,899,000"
166480,코아스템켐온,KOSDAQ,제약,"10,400",-330,-3.08,"341,851,910,400"
045970,코아시아,KOSDAQ,IT부품,"8,060",-330,-3.93,"212,097,900,560"
196450,코아시아씨엠,KOSDAQ,의료·정밀기기,"1,201",1,0.08,"54,428,817,982"
384470,코어라인소프트,KOSDAQ,소프트웨어,"16,150",-100,-0.62,"206,617,673,600"
029960,코엔텍,KOSDAQ,기타서비스,"6,870",0,0.00,"343,500,000,000"
102940,코오롱생명과학,KOSDAQ,제약,"24,650","-1,050",-4.09,"281,314,575,400"
950160,코오롱티슈진,KOSDAQ,제약,"15,070",-850,-5.34,"1,097,105,494,100"
033290,코웰패션,KOSDAQ,유통,"3,200",-5,-0.16,"179,700,163,200"
056360,코위버,KOSDAQ,통신장비,"6,080",-70,-1.14,"59,564,544,000"
282880,코윈테크,KOSDAQ,기계·장비,"27,300",200,0.74,"295,549,335,900"
121850,코이즈,KOSDAQ,IT부품,"1,313",13,1.00,"40,196,411,775"
448710,코츠테크놀로지,KOSDAQ,정보기기,"21,850","1,870",9.36,"111,037,155,200"
015710,코콤,KOSDAQ,통신장비,"4,690",15,0.32,"82,218,045,000"
052330,코텍,KOSDAQ,정보기기,"7,600",130,1.74,"118,366,595,200"
322780,코퍼스코리아,KOSDAQ,오락·문화,"1,807",1,0.06,"68,544,231,691"
200130,콜마비앤에이치,KOSDAQ,제약,"14,800",20,0.14,"435,350,258,400"
294570,쿠콘,KOSDAQ,소프트웨어,"18,680",60,0.32,"191,557,515,800"
317690,퀀타매트릭스,KOSDAQ,의료·정밀기기,"4,255",40,0.95,"70,366,683,805"
078940,퀀타피아,KOSDAQ,유통,"2,855",0,0.00,"151,584,163,690"
432720,퀄리타스반도체,KOSDAQ,반도체,"37,750","-1,500",-3.82,"411,770,960,000"
365270,큐라클,KOSDAQ,기타서비스,"17,570",420,2.45,"243,438,358,940"
348080,큐라티스,KOSDAQ,기타서비스,"2,150",200,10.26,"90,626,821,500"
060280,큐렉소,KOSDAQ,유통,"14,070",140,1.01,"578,065,809,300"
372320,큐로셀,KOSDAQ,기타서비스,"35,350",100,0.28,"481,210,217,600"
040350,큐로컴,KOSDAQ,컴퓨터서비스,469,37,8.56,"67,054,558,368"
051780,큐로홀딩스,KOSDAQ,유통,318,3,0.95,"43,382,339,100"
115180,큐리언트,KOSDAQ,기타서비스,"4,835",15,0.31,"128,623,106,840"
445680,큐리옥스바이오시스템즈,KOSDAQ,의료·정밀기기,"40,200","1,100",2.81,"322,504,178,400"
182360,큐브엔터,KOSDAQ,오락·문화,"15,500",0,0.00,"213,972,648,500"
405100,큐알티,KOSDAQ,기타서비스,"31,250",-950,-2.95,"384,040,656,250"
066310,큐에스아이,KOSDAQ,반도체,"9,840",-70,-0.71,"91,232,750,640"
016600,큐캐피탈,KOSDAQ,금융,330,0,0.00,"58,821,546,960"
355390,크라우드웍스,KOSDAQ,소프트웨어,"34,700",0,0.00,"143,209,363,700"
096240,크레버스,KOSDAQ,기타서비스,"17,790",90,0.51,"201,706,222,200"
110790,크리스에프앤씨,KOSDAQ,섬유·의류,"7,580",100,1.34,"177,606,676,800"
900250,크리스탈신소재,KOSDAQ,금융,"1,273",-10,-0.78,"154,489,529,625"
045520,크린앤사이언스,KOSDAQ,기계·장비,"6,710",0,0.00,"43,615,000,000"
036170,클라우드에어,KOSDAQ,반도체,969,36,3.86,"59,463,291,594"
214150,클래시스,KOSDAQ,의료·정밀기기,"36,350",800,2.25,"2,326,382,515,650"
352770,클리노믹스,KOSDAQ,기타서비스,"1,818",254,16.24,"60,441,706,134"
237880,클리오,KOSDAQ,화학,"27,600",300,1.10,"498,769,342,800"
139670,키네마스터,KOSDAQ,소프트웨어,"5,450",70,1.30,"76,531,494,200"
413600,키움제6호스팩,KOSDAQ,금융,"2,135",20,0.95,"7,323,050,000"
433530,키움제7호스팩,KOSDAQ,금융,"2,120",20,0.95,"8,702,600,000"
446840,키움제8호스팩,KOSDAQ,금융,"2,130",-15,-0.70,"12,524,400,000"
054780,키이스트,KOSDAQ,오락·문화,"6,180",50,0.82,"120,805,360,740"
219130,타이거일렉,KOSDAQ,반도체,"38,050",-450,-1.17,"240,258,734,500"
360070,탑머티리얼,KOSDAQ,일반전기전자,"71,800","1,000",1.41,"577,756,147,400"
065130,탑엔지니어링,KOSDAQ,기계·장비,"6,230",70,1.14,"107,093,587,860"
134580,탑코미디어,KOSDAQ,통신장비,"3,305",-60,-1.78,"72,795,159,935"
023160,태광,KOSDAQ,금속,"12,910",-90,-0.69,"342,115,000,000"
323280,태성,KOSDAQ,기계·장비,"4,390",230,5.53,"113,353,004,700"
053620,태양,KOSDAQ,금속,"7,240",30,0.42,"62,264,000,000"
044490,태웅,KOSDAQ,금속,"17,850",-190,-1.05,"357,131,750,850"
124560,태웅로직스,KOSDAQ,운송,"3,205",5,0.16,"123,125,151,720"
191420,테고사이언스,KOSDAQ,제약,"21,800",500,2.35,"176,772,581,200"
073640,테라사이언스,KOSDAQ,금속,654,0,0.00,"62,514,162,216"
066700,테라젠이텍스,KOSDAQ,제약,"4,485",90,2.05,"145,647,840,975"
095610,테스,KOSDAQ,반도체,"20,550",50,0.24,"406,237,044,300"
064520,테크엘,KOSDAQ,반도체,"3,600",-85,-2.31,"79,221,459,600"
089030,테크윙,KOSDAQ,반도체,"31,300",700,2.29,"1,169,169,088,500"
054450,텔레칩스,KOSDAQ,반도체,"28,600",-850,-2.89,"433,125,063,800"
200230,텔콘RF제약,KOSDAQ,통신장비,823,34,4.31,"95,463,819,983"
393210,토마토시스템,KOSDAQ,소프트웨어,"5,030",-50,-0.98,"77,243,416,320"
215480,토박스코리아,KOSDAQ,유통,"3,545",-20,-0.56,"34,085,022,565"
051360,토비스,KOSDAQ,정보기기,"15,790",190,1.22,"256,856,845,820"
045340,토탈소프트,KOSDAQ,소프트웨어,"5,780",270,4.90,"49,465,471,200"
108230,톱텍,KOSDAQ,기계·장비,"8,130",30,0.37,"309,128,981,850"
079970,투비소프트,KOSDAQ,소프트웨어,425,-17,-3.85,"33,364,626,275"
199800,툴젠,KOSDAQ,기타서비스,"68,400","-28,800",-29.63,"542,429,647,200"
417790,트루엔,KOSDAQ,정보기기,"12,150",200,1.67,"133,645,747,500"
105550,트루윈,KOSDAQ,일반전기전자,"2,380",-40,-1.65,"118,564,731,320"
290090,트윔,KOSDAQ,소프트웨어,"11,260",160,1.44,"83,636,667,680"
026150,특수건설,KOSDAQ,건설,"7,410",-80,-1.07,"130,018,312,710"
322180,티라유텍,KOSDAQ,소프트웨어,"5,400",270,5.26,"89,205,165,000"
117730,티로보틱스,KOSDAQ,기계·장비,"21,350",-350,-1.61,"380,821,231,000"
033830,티비씨,KOSDAQ,방송서비스,906,5,0.55,"90,600,000,000"
057680,티사이언티픽,KOSDAQ,디지털컨텐츠,"1,501",-13,-0.86,"103,110,858,776"
204610,티쓰리,KOSDAQ,디지털컨텐츠,"1,343",-11,-0.81,"90,614,519,960"
064760,티씨케이,KOSDAQ,반도체,"110,700","4,700",4.43,"1,292,422,500,000"
246710,티앤알바이오팹,KOSDAQ,제약,"9,200",130,1.43,"198,019,677,600"
340570,티앤엘,KOSDAQ,제약,"50,800",-800,-1.55,"412,902,400,000"
043220,티에스넥스젠,KOSDAQ,기계·장비,"1,116",117,11.71,"121,420,419,444"
277880,티에스아이,KOSDAQ,기계·장비,"8,280",-80,-0.96,"166,931,688,960"
131290,티에스이,KOSDAQ,반도체,"59,300","-1,000",-1.66,"655,942,739,700"
425420,티에프이,KOSDAQ,반도체,"41,500",-300,-0.72,"472,311,500,000"
131100,티엔엔터테인먼트,KOSDAQ,방송서비스,"1,966",47,2.45,"55,142,863,432"
356860,티엘비,KOSDAQ,일반전기전자,"26,500",50,0.19,"260,564,695,000"
062860,티엘아이,KOSDAQ,반도체,"5,800",0,0.00,"57,261,776,000"
321550,티움바이오,KOSDAQ,기타서비스,"7,990",20,0.25,"202,965,982,990"
425040,티이엠씨,KOSDAQ,반도체,"18,950",-150,-0.79,"402,729,606,900"
104480,티케이케미칼,KOSDAQ,화학,"1,658",12,0.73,"150,704,629,572"
081150,티플랙스,KOSDAQ,금속,"3,025",40,1.34,"73,411,916,050"
130740,티피씨글로벌,KOSDAQ,운송장비·부품,"2,980",55,1.88,"33,604,503,420"
084730,팅크웨어,KOSDAQ,통신장비,"15,170",-60,-0.39,"168,529,962,080"
058530,파나케이아,KOSDAQ,기계·장비,"1,620",0,0.00,"32,527,053,360"
440110,파두,KOSDAQ,반도체,"16,130",-790,-4.67,"791,536,553,860"
034230,파라다이스,KOSDAQ,오락·문화,"13,680",100,0.74,"1,255,264,146,000"
033540,파라텍,KOSDAQ,기계·장비,"2,360",55,2.39,"87,874,132,720"
388870,파로스아이바이오,KOSDAQ,기타서비스,"18,900","3,150",20.00,"244,168,381,800"
043200,파루,KOSDAQ,IT부품,625,6,0.97,"26,127,696,875"
214450,파마리서치,KOSDAQ,제약,"91,000",0,0.00,"939,158,493,000"
208340,파멥신,KOSDAQ,제약,"2,915",0,0.00,"88,036,229,820"
177830,파버나인,KOSDAQ,일반전기전자,"3,490",5,0.14,"49,867,747,970"
037070,파세코,KOSDAQ,일반전기전자,"10,200",30,0.29,"204,000,000,000"
150900,파수,KOSDAQ,소프트웨어,"6,590",60,0.92,"76,885,015,980"
037030,파워넷,KOSDAQ,일반전기전자,"2,870",-20,-0.69,"59,148,983,740"
047310,파워로직스,KOSDAQ,IT부품,"9,350",-190,-1.99,"334,120,782,050"
368770,파이버프로,KOSDAQ,의료·정밀기기,"3,240",5,0.15,"106,447,689,000"
170790,파이오링크,KOSDAQ,통신장비,"12,550",-520,-3.98,"86,046,941,500"
049120,파인디앤씨,KOSDAQ,IT부품,"1,417",-38,-2.61,"61,534,089,370"
038950,파인디지털,KOSDAQ,통신장비,"4,675",10,0.21,"47,735,326,375"
441270,파인엠텍,KOSDAQ,IT부품,"8,890",-90,-1.00,"328,295,814,070"
106240,파인테크닉스,KOSDAQ,일반전기전자,"1,494",23,1.56,"23,789,047,158"
131760,파인텍,KOSDAQ,IT부품,874,-4,-0.46,"37,959,203,542"
065690,파커스,KOSDAQ,IT부품,"1,241",-43,-3.35,"17,435,219,771"
140860,파크시스템스,KOSDAQ,의료·정밀기기,"162,000","1,100",0.68,"1,128,809,358,000"
091700,파트론,KOSDAQ,IT부품,"7,900",-40,-0.50,"465,453,890,600"
032800,판타지오,KOSDAQ,오락·문화,345,-21,-5.74,"40,635,926,430"
318010,팜스빌,KOSDAQ,음식료·담배,"6,850",0,0.00,"54,315,965,300"
027710,팜스토리,KOSDAQ,음식료·담배,"1,580",5,0.32,"176,038,228,000"
225590,패션플랫폼,KOSDAQ,섬유·의류,"1,078",-13,-1.19,"28,714,376,614"
054300,팬스타엔터프라이즈,KOSDAQ,기계·장비,687,2,0.29,"46,019,309,865"
068050,팬엔터테인먼트,KOSDAQ,오락·문화,"2,920",20,0.69,"80,866,701,920"
222110,팬젠,KOSDAQ,제약,"6,390",230,3.73,"68,230,055,700"
271830,팸텍,KOSDAQ,반도체,"3,520",-40,-1.12,"101,526,015,360"
263750,펄어비스,KOSDAQ,디지털컨텐츠,"29,650",200,0.68,"1,904,948,900,750"
251970,펌텍코리아,KOSDAQ,화학,"21,750",-50,-0.23,"269,700,000,000"
168360,펨트론,KOSDAQ,기계·장비,"10,670",-330,-3.00,"227,145,990,280"
087010,펩트론,KOSDAQ,제약,"26,800","1,700",6.77,"552,799,660,400"
119500,포메탈,KOSDAQ,금속,"3,610",95,2.70,"42,768,507,520"
389140,포바이포,KOSDAQ,디지털컨텐츠,"12,170",340,2.87,"134,761,269,950"
105760,포스뱅크,KOSDAQ,기계·장비,"13,790",-170,-1.22,"129,012,138,150"
009520,포스코엠텍,KOSDAQ,금속,"23,800",50,0.21,"991,096,331,400"
189690,포시에스,KOSDAQ,소프트웨어,"2,910",10,0.34,"79,506,929,790"
318020,포인트모바일,KOSDAQ,일반전기전자,"18,100",0,0.00,"229,187,123,200"
256630,포인트엔지니어링,KOSDAQ,금속,"1,359",139,11.39,"78,818,020,848"
331380,포커스에이치엔에스,KOSDAQ,일반전기전자,"2,240",5,0.22,"42,668,823,680"
472850,폰드그룹,KOSDAQ,섬유·의류,"6,290",130,2.11,"203,443,338,570"
039980,폴라리스AI,KOSDAQ,컴퓨터서비스,"2,545",-85,-3.23,"131,334,984,590"
234100,폴라리스세원,KOSDAQ,운송장비·부품,"2,005",-5,-0.25,"108,960,217,240"
041020,폴라리스오피스,KOSDAQ,소프트웨어,"7,160",-80,-1.10,"356,034,565,680"
114630,폴라리스우노,KOSDAQ,화학,758,4,0.53,"58,940,221,384"
290720,푸드나무,KOSDAQ,유통,"6,750",110,1.66,"90,470,641,500"
005670,푸드웰,KOSDAQ,음식료·담배,"4,675",10,0.21,"46,750,000,000"
094940,푸른기술,KOSDAQ,정보기기,"8,850",100,1.14,"73,998,266,100"
007330,푸른저축은행,KOSDAQ,금융,"9,550",-70,-0.73,"144,040,740,000"
093380,풍강,KOSDAQ,금속,"3,635",15,0.41,"35,911,302,755"
023900,풍국주정,KOSDAQ,음식료·담배,"12,340",100,0.82,"155,484,000,000"
371950,풍원정밀,KOSDAQ,IT부품,"6,110",-90,-1.45,"128,557,381,680"
370090,퓨런티어,KOSDAQ,의료·정밀기기,"23,650",-350,-1.46,"193,500,279,500"
445180,퓨릿,KOSDAQ,반도체,"12,570",-280,-2.18,"210,788,693,160"
